tsne_1,tsne_2,group
-19.215862,4.540456,Real Pneumonia
-24.345598,19.161318,Real Pneumonia
-17.204687,22.806202,Real Pneumonia
-12.565274,22.84402,Real Pneumonia
-23.76914,-5.313004,Real Pneumonia
-47.051075,-9.747954,Real Pneumonia
-15.509214,9.125304,Real Pneumonia
-13.726949,17.848055,Real Pneumonia
-22.189636,11.413643,Real Pneumonia
-42.19442,-8.750421,Real Pneumonia
-22.548227,17.044767,Real Pneumonia
-26.293694,14.898323,Real Pneumonia
-14.629725,1.286008,Real Pneumonia
-22.711536,-7.730204,Real Pneumonia
-4.9165235,0.73321,Real Pneumonia
-43.241524,-11.8009615,Real Pneumonia
-19.485455,-1.6505029,Real Pneumonia
14.021116,0.12342381,Real Pneumonia
-4.5624228,1.2264966,Real Pneumonia
-13.544397,3.0970116,Real Pneumonia
-15.157739,-5.6724544,Real Pneumonia
-7.839599,4.104613,Real Pneumonia
-25.81245,-12.83586,Real Pneumonia
21.117533,16.291677,Real Pneumonia
-10.393091,-12.29067,Real Pneumonia
-53.723297,-5.2804356,Real Pneumonia
11.891269,2.6358285,Real Pneumonia
-45.838875,-12.199365,Real Pneumonia
-17.25341,-1.3354757,Real Pneumonia
-19.24005,2.8426108,Real Pneumonia
-40.872036,-15.59019,Real Pneumonia
14.659983,21.599945,Real Pneumonia
-19.291956,-2.4759083,Real Pneumonia
-25.48728,-10.136839,Real Pneumonia
-26.54767,21.01981,Real Pneumonia
-21.371456,4.1674333,Real Pneumonia
-14.224786,3.5501149,Real Pneumonia
-23.043045,8.435123,Real Pneumonia
-7.7320714,7.83907,Real Pneumonia
-29.78566,7.225573,Real Pneumonia
-10.841196,-12.171601,Real Pneumonia
29.141708,18.214283,Real Pneumonia
-40.48251,-7.205598,Real Pneumonia
-19.26148,-9.179837,Real Pneumonia
-23.511808,6.8036847,Real Pneumonia
-7.900296,6.807956,Real Pneumonia
-33.318962,-10.726858,Real Pneumonia
-24.822758,-5.211893,Real Pneumonia
-14.954761,-22.976257,Real Pneumonia
-28.828173,-1.9070771,Real Pneumonia
2.8138616,-23.460886,Real Pneumonia
-35.001083,-11.218118,Real Pneumonia
-42.267303,-11.245004,Real Pneumonia
-39.874477,-7.6238766,Real Pneumonia
-14.390273,-0.059973747,Real Pneumonia
-14.807946,19.319489,Real Pneumonia
-28.979065,-0.42050833,Real Pneumonia
-0.8032194,14.50628,Real Pneumonia
42.143932,-13.606224,Synthetic Normal
49.143265,-2.2734685,Synthetic Normal
24.494974,-1.5556238,Synthetic Normal
20.69805,-4.9212456,Synthetic Normal
10.930442,-12.517856,Synthetic Normal
10.959727,-10.562671,Synthetic Normal
51.080315,6.645557,Synthetic Normal
18.768066,-8.643295,Synthetic Normal
25.849873,-17.58314,Synthetic Normal
18.391163,-4.090542,Synthetic Normal
30.654871,6.518187,Synthetic Normal
19.292768,-19.827492,Synthetic Normal
15.514241,-19.657833,Synthetic Normal
27.543816,-4.752597,Synthetic Normal
16.597631,-12.828471,Synthetic Normal
32.692375,-6.116967,Synthetic Normal
33.094265,5.3258367,Synthetic Normal
7.8975396,-20.02101,Synthetic Normal
55.63487,-3.137776,Synthetic Normal
53.119034,-3.758301,Synthetic Normal
44.77524,-4.556068,Synthetic Normal
53.626984,-0.831358,Synthetic Normal
43.480724,-0.6879665,Synthetic Normal
24.0343,-2.9229674,Synthetic Normal
36.30663,5.464715,Synthetic Normal
12.963802,-18.72146,Synthetic Normal
51.78569,7.7802796,Synthetic Normal
56.502247,-12.168136,Synthetic Normal
36.927868,-6.8768606,Synthetic Normal
12.452308,-16.355274,Synthetic Normal
57.93923,-7.272961,Synthetic Normal
37.689926,11.283166,Synthetic Normal
34.499805,-23.771172,Synthetic Normal
24.58043,-12.144993,Synthetic Normal
33.419056,-0.94846416,Synthetic Normal
31.992992,-22.393349,Synthetic Normal
35.52873,3.2071471,Synthetic Normal
26.299204,-10.802513,Synthetic Normal
-11.6839,0.28184822,Synthetic Normal
47.55284,-0.8308752,Synthetic Normal
30.848948,-20.933912,Synthetic Normal
32.591675,-17.461449,Synthetic Normal
37.83646,-6.0091157,Synthetic Normal
56.387917,-4.117965,Synthetic Normal
30.732998,1.1462078,Synthetic Normal
30.58319,-4.876179,Synthetic Normal
55.67127,-7.868369,Synthetic Normal
50.313454,-3.4650962,Synthetic Normal
55.14773,-4.369592,Synthetic Normal
28.229902,-4.902924,Synthetic Normal
31.884403,7.3087554,Synthetic Normal
14.316622,-24.642311,Synthetic Normal
13.756304,-19.225061,Synthetic Normal
38.587395,9.166457,Synthetic Normal
9.054628,-16.242573,Synthetic Normal
23.111069,3.010928,Synthetic Normal
20.645906,-6.8835692,Synthetic Normal
52.443176,1.2529109,Synthetic Normal
54.859318,-0.6949044,Synthetic Normal
11.220304,-9.540661,Synthetic Normal
25.719555,5.2105474,Synthetic Normal
45.75893,1.0388858,Synthetic Normal
51.538597,0.104744814,Synthetic Normal
58.53438,-3.640818,Synthetic Normal
15.076708,-15.983495,Synthetic Normal
59.561768,-5.6370745,Synthetic Normal
33.91838,-14.760899,Synthetic Normal
25.961205,-20.949406,Synthetic Normal
-35.276527,18.685871,Synthetic Normal
44.37222,-0.22255817,Synthetic Normal
41.967915,-5.7985697,Synthetic Normal
53.861618,-3.063869,Synthetic Normal
14.625333,-11.287948,Synthetic Normal
53.25574,-4.6042175,Synthetic Normal
18.984756,-17.866009,Synthetic Normal
33.37393,6.1417637,Synthetic Normal
52.683296,-0.90866244,Synthetic Normal
36.305862,-20.567404,Synthetic Normal
49.234898,-0.013494519,Synthetic Normal
59.620052,-6.785082,Synthetic Normal
28.110708,-12.864318,Synthetic Normal
14.159988,-24.775288,Synthetic Normal
23.026754,-4.0791435,Synthetic Normal
36.386005,-11.216406,Synthetic Normal
33.354618,-12.58675,Synthetic Normal
32.694756,5.1381946,Synthetic Normal
40.888573,9.270214,Synthetic Normal
37.298565,-4.6899214,Synthetic Normal
25.998001,-18.346872,Synthetic Normal
14.185631,-23.184875,Synthetic Normal
25.512753,-4.638033,Synthetic Normal
35.65269,-18.923313,Synthetic Normal
33.743755,-4.352712,Synthetic Normal
30.515995,-23.307869,Synthetic Normal
51.31747,10.0376625,Synthetic Normal
20.327518,-21.992844,Synthetic Normal
32.82763,-4.111297,Synthetic Normal
40.243755,9.039104,Synthetic Normal
57.741035,-4.1971793,Synthetic Normal
30.716824,-2.663704,Synthetic Normal
-18.049799,14.760513,Synthetic Normal
46.12388,-0.09671306,Synthetic Normal
31.863613,-19.00954,Synthetic Normal
22.08858,-15.756409,Synthetic Normal
15.368748,-24.377798,Synthetic Normal
28.721033,-4.494322,Synthetic Normal
25.02727,-2.819414,Synthetic Normal
37.806988,4.6650224,Synthetic Normal
25.32089,2.6494565,Synthetic Normal
33.27082,3.223356,Synthetic Normal
27.899855,-2.2034912,Synthetic Normal
39.004986,-10.079994,Synthetic Normal
32.609245,-16.789413,Synthetic Normal
47.40706,2.2306857,Synthetic Normal
45.38448,-8.839159,Synthetic Normal
29.31126,-1.6865776,Synthetic Normal
11.062231,-10.419506,Synthetic Normal
22.580061,-17.5969,Synthetic Normal
36.99017,-4.423397,Synthetic Normal
50.483532,-10.244193,Synthetic Normal
27.002716,-22.753584,Synthetic Normal
-34.606255,5.3328834,Synthetic Normal
44.64819,14.070414,Synthetic Normal
20.733704,-11.36686,Synthetic Normal
53.60653,-1.3301222,Synthetic Normal
59.905685,-8.2427845,Synthetic Normal
29.327635,2.420442,Synthetic Normal
25.255568,-21.340395,Synthetic Normal
32.631256,-5.346466,Synthetic Normal
55.632133,-1.4465195,Synthetic Normal
18.274294,-10.821205,Synthetic Normal
38.932034,-3.7279518,Synthetic Normal
17.847132,-13.471473,Synthetic Normal
23.85204,0.053103074,Synthetic Normal
40.853817,-9.915476,Synthetic Normal
14.447217,10.762608,Synthetic Normal
7.7928753,-17.147814,Synthetic Normal
15.521991,-8.722963,Synthetic Normal
22.900589,-15.221481,Synthetic Normal
54.80359,-2.433727,Synthetic Normal
28.232794,-11.933344,Synthetic Normal
46.2995,1.28759,Synthetic Normal
33.201065,-20.419453,Synthetic Normal
31.549225,2.7757318,Synthetic Normal
34.241695,4.1701355,Synthetic Normal
14.913192,-14.340171,Synthetic Normal
20.755701,-10.603051,Synthetic Normal
17.737476,-4.3658867,Synthetic Normal
20.339497,-2.5089054,Synthetic Normal
32.734863,-14.133396,Synthetic Normal
40.15149,-0.9056837,Synthetic Normal
49.63096,-5.5335474,Synthetic Normal
34.965103,-4.9971533,Synthetic Normal
47.54732,-7.0694923,Synthetic Normal
22.897379,-25.260988,Synthetic Normal
12.842328,-8.558236,Synthetic Normal
29.808123,-4.3588486,Synthetic Normal
-23.371681,-14.496001,Synthetic Normal
-2.1205006,-15.618232,Synthetic Normal
51.213528,10.441742,Synthetic Normal
55.1725,-7.4892263,Synthetic Normal
19.583082,-22.308325,Synthetic Normal
40.118313,-6.4250712,Synthetic Normal
26.050783,5.521409,Synthetic Normal
19.827879,6.14325,Synthetic Normal
33.59312,8.146193,Synthetic Normal
32.8833,-22.327429,Synthetic Normal
35.578228,-2.4103665,Synthetic Normal
12.122086,-16.527128,Synthetic Normal
48.194458,-5.259286,Synthetic Normal
12.376041,-11.985772,Synthetic Normal
60.21732,-9.873036,Synthetic Normal
59.290207,-7.870334,Synthetic Normal
10.413231,-16.795855,Synthetic Normal
35.27178,-4.6042514,Synthetic Normal
34.43065,6.0551057,Synthetic Normal
39.73788,-8.805,Synthetic Normal
36.076572,4.680079,Synthetic Normal
30.315565,-18.049494,Synthetic Normal
36.118572,2.6734874,Synthetic Normal
21.843185,-9.64873,Synthetic Normal
30.50827,-2.9908752,Synthetic Normal
21.100567,-12.485046,Synthetic Normal
41.56458,-13.7224655,Synthetic Normal
36.497948,9.122054,Synthetic Normal
36.060226,-17.414268,Synthetic Normal
18.303934,-21.336681,Synthetic Normal
28.727999,-12.562105,Synthetic Normal
28.97558,-6.5815096,Synthetic Normal
23.023785,-8.981414,Synthetic Normal
25.076492,-11.933542,Synthetic Normal
52.20844,-6.934366,Synthetic Normal
31.090385,-0.15438044,Synthetic Normal
26.948647,6.238989,Synthetic Normal
43.819477,10.765558,Synthetic Normal
54.1066,-5.396182,Synthetic Normal
19.699726,-16.826311,Synthetic Normal
27.681923,-11.547023,Synthetic Normal
15.864406,-19.307816,Synthetic Normal
37.25983,-20.129114,Synthetic Normal
41.137474,-10.944915,Synthetic Normal
28.517097,-7.9484916,Synthetic Normal
31.137526,-0.042574722,Synthetic Normal
27.69067,-6.3334756,Synthetic Normal
59.621357,-9.437266,Synthetic Normal
13.711099,-12.289601,Synthetic Normal
38.178802,4.432563,Synthetic Normal
42.736805,-2.8316648,Synthetic Normal
49.74373,-3.5265648,Synthetic Normal
12.30327,-14.755177,Synthetic Normal
23.376305,-7.588083,Synthetic Normal
-14.886333,25.709538,Synthetic Normal
53.65306,-9.34433,Synthetic Normal
21.887747,-6.3369913,Synthetic Normal
42.083218,1.4703636,Synthetic Normal
35.095173,6.597912,Synthetic Normal
37.80252,-19.951809,Synthetic Normal
18.995012,-15.48516,Synthetic Normal
10.982634,-14.072055,Synthetic Normal
42.30622,-10.320038,Synthetic Normal
23.632109,4.556713,Synthetic Normal
27.097437,-1.1711853,Synthetic Normal
25.838537,0.7932966,Synthetic Normal
15.532251,-13.829452,Synthetic Normal
28.370615,-10.855126,Synthetic Normal
21.685665,-22.65105,Synthetic Normal
14.313306,-7.434994,Synthetic Normal
14.454526,-17.215517,Synthetic Normal
21.821432,-8.895962,Synthetic Normal
29.569748,-18.22141,Synthetic Normal
27.935085,-20.343302,Synthetic Normal
-44.40981,30.86878,Synthetic Normal
35.093174,7.0417714,Synthetic Normal
45.958668,-4.8037157,Synthetic Normal
24.817442,-8.19579,Synthetic Normal
31.766186,2.8446622,Synthetic Normal
28.036509,9.304717,Synthetic Normal
20.043018,-12.111614,Synthetic Normal
55.660892,-0.8318714,Synthetic Normal
54.278133,-8.756507,Synthetic Normal
35.853794,-16.726614,Synthetic Normal
13.7544775,-8.614229,Synthetic Normal
4.6151166,-20.470867,Synthetic Normal
43.47185,9.883946,Synthetic Normal
36.986908,-22.599028,Synthetic Normal
15.92704,-8.496475,Synthetic Normal
50.9295,-0.34149355,Synthetic Normal
-14.979587,17.840841,Synthetic Normal
44.661434,-1.7635274,Synthetic Normal
56.77993,-9.980072,Synthetic Normal
36.16087,-14.608538,Synthetic Normal
30.415342,-17.094078,Synthetic Normal
26.47238,4.0527043,Synthetic Normal
41.229927,-7.4527345,Synthetic Normal
30.070374,-7.4233394,Synthetic Normal
7.9042783,-25.673735,Synthetic Normal
47.976757,0.8670999,Synthetic Normal
39.832073,-5.711122,Synthetic Normal
25.615643,-19.04454,Synthetic Normal
56.45731,-1.6256448,Synthetic Normal
35.978874,-10.603336,Synthetic Normal
60.56074,-5.503498,Synthetic Normal
35.937786,-20.239843,Synthetic Normal
11.200953,-8.687714,Synthetic Normal
55.858677,-7.711759,Synthetic Normal
41.916065,1.4573463,Synthetic Normal
59.080776,-10.397384,Synthetic Normal
29.871979,-15.769547,Synthetic Normal
40.03325,-12.993264,Synthetic Normal
16.009798,-8.2122965,Synthetic Normal
53.15983,7.9490094,Synthetic Normal
32.44624,1.568291,Synthetic Normal
33.190372,-23.267752,Synthetic Normal
51.562344,-2.4434311,Synthetic Normal
54.07044,1.2158717,Synthetic Normal
40.791695,-1.1474233,Synthetic Normal
25.02004,-13.024417,Synthetic Normal
16.353563,-2.514094,Synthetic Normal
28.20082,-21.820461,Synthetic Normal
31.55614,-8.207597,Synthetic Normal
33.230698,-1.0766355,Synthetic Normal
15.873646,-10.401714,Synthetic Normal
23.09874,-16.608833,Synthetic Normal
51.959457,1.2760288,Synthetic Normal
36.23783,7.1679354,Synthetic Normal
-31.058365,19.188341,Synthetic Normal
39.271152,11.732667,Synthetic Normal
19.096416,-24.792814,Synthetic Normal
47.476757,-3.3282168,Synthetic Normal
7.3852944,-14.8473835,Synthetic Normal
39.28224,-0.425931,Synthetic Normal
14.328818,-18.307795,Synthetic Normal
16.660637,-21.697653,Synthetic Normal
58.695908,-4.128395,Synthetic Normal
20.204819,-11.072843,Synthetic Normal
56.241856,-5.858866,Synthetic Normal
46.509384,-0.3604951,Synthetic Normal
37.057354,-14.698118,Synthetic Normal
22.171421,-14.013996,Synthetic Normal
52.575615,-4.0508466,Synthetic Normal
17.421684,-18.20699,Synthetic Normal
29.01818,-1.7448095,Synthetic Normal
24.711836,-5.766442,Synthetic Normal
22.92895,-12.504048,Synthetic Normal
35.12474,-14.91331,Synthetic Normal
44.071014,-1.0506585,Synthetic Normal
53.972023,-11.023724,Synthetic Normal
40.72639,-10.099046,Synthetic Normal
59.004765,-7.509102,Synthetic Normal
20.893892,-20.685225,Synthetic Normal
53.567932,7.2848706,Synthetic Normal
49.986217,-7.4320536,Synthetic Normal
61.541378,-3.2629507,Synthetic Normal
35.970367,-3.2073853,Synthetic Normal
31.159449,-3.7412908,Synthetic Normal
11.115752,-14.992196,Synthetic Normal
48.809383,-6.5820227,Synthetic Normal
35.486103,5.3427005,Synthetic Normal
57.03771,-0.8951607,Synthetic Normal
49.573402,-6.1203566,Synthetic Normal
18.922544,-15.936683,Synthetic Normal
51.916286,-10.413208,Synthetic Normal
35.231888,5.161087,Synthetic Normal
43.425037,-11.646282,Synthetic Normal
56.905006,-11.440938,Synthetic Normal
36.146103,-3.168986,Synthetic Normal
34.12904,9.593607,Synthetic Normal
48.266575,3.0435572,Synthetic Normal
50.645485,-5.5885067,Synthetic Normal
22.074432,2.8887165,Synthetic Normal
54.231533,-3.0949397,Synthetic Normal
47.85988,2.8323388,Synthetic Normal
-17.972805,27.061954,Synthetic Normal
25.496927,2.131219,Synthetic Normal
-15.313553,26.810175,Synthetic Normal
57.110245,-3.8856795,Synthetic Normal
24.486574,-21.61961,Synthetic Normal
54.576355,-9.67045,Synthetic Normal
21.838226,-0.45214477,Synthetic Normal
33.492992,-21.397694,Synthetic Normal
33.827923,-2.128788,Synthetic Normal
42.102013,-6.08088,Synthetic Normal
52.961605,9.426476,Synthetic Normal
37.736774,-18.903605,Synthetic Normal
29.532452,4.4891953,Synthetic Normal
16.862986,-12.271332,Synthetic Normal
51.666336,0.47327828,Synthetic Normal
43.739304,-6.2908835,Synthetic Normal
28.56871,-21.835175,Synthetic Normal
18.931053,-10.369016,Synthetic Normal
33.938633,-6.314904,Synthetic Normal
15.9645195,-15.042889,Synthetic Normal
34.27479,4.3834424,Synthetic Normal
34.700855,-24.162823,Synthetic Normal
19.204275,-14.7528925,Synthetic Normal
35.149113,-25.409212,Synthetic Normal
25.30335,-4.227712,Synthetic Normal
44.121784,-1.9103717,Synthetic Normal
3.1839325,-17.438604,Synthetic Normal
21.117777,-6.484539,Synthetic Normal
32.357265,-2.0433,Synthetic Normal
25.655548,1.3048166,Synthetic Normal
19.501522,-17.182503,Synthetic Normal
22.357372,-19.123512,Synthetic Normal
18.725832,-18.872705,Synthetic Normal
22.364584,-1.06423,Synthetic Normal
18.453318,-21.282019,Synthetic Normal
21.61725,-13.647225,Synthetic Normal
32.206047,-7.090638,Synthetic Normal
50.502304,-4.652494,Synthetic Normal
36.990887,-22.59804,Synthetic Normal
28.544954,-0.8172371,Synthetic Normal
14.673824,-13.118712,Synthetic Normal
23.365408,-25.1633,Synthetic Normal
57.71834,0.44572228,Synthetic Normal
-35.995506,9.878075,Synthetic Normal
23.913643,-1.7370062,Synthetic Normal
53.030376,-2.1729088,Synthetic Normal
13.200558,-12.885577,Synthetic Normal
23.700167,-3.236333,Synthetic Normal
43.294083,-3.7238312,Synthetic Normal
44.635777,2.6444006,Synthetic Normal
43.438763,9.59954,Synthetic Normal
52.25987,-2.2893713,Synthetic Normal
22.769268,-19.101067,Synthetic Normal
42.566868,-14.540354,Synthetic Normal
37.0458,-1.4731199,Synthetic Normal
35.573982,-6.339942,Synthetic Normal
15.070019,-12.175709,Synthetic Normal
11.001589,-19.754894,Synthetic Normal
38.30443,-0.9151062,Synthetic Normal
56.756294,-10.408586,Synthetic Normal
31.710255,8.041704,Synthetic Normal
29.300863,-20.534996,Synthetic Normal
62.095966,-5.6811895,Synthetic Normal
19.298658,-23.832561,Synthetic Normal
39.54533,-3.0762725,Synthetic Normal
39.790337,3.6067646,Synthetic Normal
35.457527,-20.68302,Synthetic Normal
40.543247,-15.2175865,Synthetic Normal
-56.150784,7.067207,Synthetic Pneumonia
-55.700954,-1.8480599,Synthetic Pneumonia
-13.22934,-23.557728,Synthetic Pneumonia
-33.281643,3.8325858,Synthetic Pneumonia
-14.108839,-22.052544,Synthetic Pneumonia
-11.138996,-19.658064,Synthetic Pneumonia
-41.587578,3.0256934,Synthetic Pneumonia
-49.20972,16.293756,Synthetic Pneumonia
-44.90878,27.054407,Synthetic Pneumonia
-57.106117,3.5765061,Synthetic Pneumonia
-49.69261,18.46567,Synthetic Pneumonia
-45.425762,14.157101,Synthetic Pneumonia
-46.569427,12.0061455,Synthetic Pneumonia
-58.437325,7.2679486,Synthetic Pneumonia
-21.97778,5.576484,Synthetic Pneumonia
-37.54275,15.999975,Synthetic Pneumonia
-49.935303,10.198683,Synthetic Pneumonia
-45.148647,25.730387,Synthetic Pneumonia
-47.81124,22.363548,Synthetic Pneumonia
-17.088726,-18.847027,Synthetic Pneumonia
-46.61475,3.7272356,Synthetic Pneumonia
-12.058847,-24.721165,Synthetic Pneumonia
-37.9083,11.168808,Synthetic Pneumonia
-51.09043,-3.858515,Synthetic Pneumonia
-56.16398,5.6670737,Synthetic Pneumonia
-26.901047,-20.618395,Synthetic Pneumonia
-39.651295,8.96584,Synthetic Pneumonia
-47.214394,24.592531,Synthetic Pneumonia
-25.458927,-16.750685,Synthetic Pneumonia
52.596214,9.996994,Synthetic Pneumonia
-49.330063,-3.6930757,Synthetic Pneumonia
-47.41806,18.944183,Synthetic Pneumonia
-28.922928,13.292202,Synthetic Pneumonia
-39.10645,7.0927176,Synthetic Pneumonia
-36.117996,3.2350292,Synthetic Pneumonia
-34.30531,5.474804,Synthetic Pneumonia
-26.29723,-16.07419,Synthetic Pneumonia
-48.611,10.277338,Synthetic Pneumonia
-49.232758,-0.7915772,Synthetic Pneumonia
-45.560154,8.930838,Synthetic Pneumonia
-44.205685,10.811247,Synthetic Pneumonia
37.263737,7.2670794,Synthetic Pneumonia
-34.943783,1.3993455,Synthetic Pneumonia
-26.777357,15.978783,Synthetic Pneumonia
-30.391706,-21.768597,Synthetic Pneumonia
-45.636345,25.361696,Synthetic Pneumonia
-43.115437,4.9303527,Synthetic Pneumonia
-52.00991,4.516757,Synthetic Pneumonia
-37.059708,13.275083,Synthetic Pneumonia
-57.567913,-3.652307,Synthetic Pneumonia
-26.644342,13.055786,Synthetic Pneumonia
-50.667408,2.361339,Synthetic Pneumonia
-34.61154,-1.8149376,Synthetic Pneumonia
-32.169586,-19.374521,Synthetic Pneumonia
-23.651815,17.041441,Synthetic Pneumonia
-50.4446,-4.517397,Synthetic Pneumonia
-31.931332,11.859547,Synthetic Pneumonia
-58.01384,7.6624475,Synthetic Pneumonia
-26.586578,-22.076387,Synthetic Pneumonia
-48.224785,-3.9082348,Synthetic Pneumonia
-22.352783,-13.217018,Synthetic Pneumonia
-44.972797,23.566563,Synthetic Pneumonia
-31.652756,-18.000011,Synthetic Pneumonia
-38.952854,17.400463,Synthetic Pneumonia
-39.869766,8.419701,Synthetic Pneumonia
38.395206,-13.010453,Synthetic Pneumonia
-54.716167,5.418459,Synthetic Pneumonia
-49.243042,23.9311,Synthetic Pneumonia
-37.156673,14.921171,Synthetic Pneumonia
-41.848656,0.53643507,Synthetic Pneumonia
-51.492054,11.579795,Synthetic Pneumonia
-57.982403,9.125281,Synthetic Pneumonia
-24.840282,-18.745945,Synthetic Pneumonia
-32.3836,23.70027,Synthetic Pneumonia
8.599736,-25.227146,Synthetic Pneumonia
-36.22151,4.3021574,Synthetic Pneumonia
-46.397007,16.572577,Synthetic Pneumonia
-55.693142,11.15668,Synthetic Pneumonia
-39.65394,10.460486,Synthetic Pneumonia
19.631931,-6.787276,Synthetic Pneumonia
-23.0409,-19.16245,Synthetic Pneumonia
-28.478338,-14.744325,Synthetic Pneumonia
-49.737816,18.869482,Synthetic Pneumonia
-35.760784,25.671057,Synthetic Pneumonia
-30.40921,-21.796774,Synthetic Pneumonia
-58.318077,5.3903413,Synthetic Pneumonia
-33.918896,11.130889,Synthetic Pneumonia
-55.11468,-1.6926541,Synthetic Pneumonia
-28.627811,-18.482147,Synthetic Pneumonia
-48.76755,2.6653726,Synthetic Pneumonia
-48.552525,9.699471,Synthetic Pneumonia
-35.547672,24.204594,Synthetic Pneumonia
-48.429573,14.996748,Synthetic Pneumonia
-8.942433,16.451288,Synthetic Pneumonia
17.841227,-4.214106,Synthetic Pneumonia
-24.096586,2.2631063,Synthetic Pneumonia
-43.962883,-1.8735589,Synthetic Pneumonia
20.542288,-7.7900505,Synthetic Pneumonia
-39.466263,1.2399844,Synthetic Pneumonia
-37.476578,22.437506,Synthetic Pneumonia
0.09822365,-18.20006,Synthetic Pneumonia
-43.54515,-0.9156439,Synthetic Pneumonia
-8.645184,-19.995651,Synthetic Pneumonia
12.178936,-25.331146,Synthetic Pneumonia
-23.513962,-17.51522,Synthetic Pneumonia
-43.931152,23.228264,Synthetic Pneumonia
-41.095573,0.19560423,Synthetic Pneumonia
-27.632914,-20.70407,Synthetic Pneumonia
-12.1685705,13.688595,Synthetic Pneumonia
-33.8182,12.397426,Synthetic Pneumonia
-46.502537,13.329571,Synthetic Pneumonia
-43.310883,22.526804,Synthetic Pneumonia
-42.30857,29.060974,Synthetic Pneumonia
-54.708157,-2.0167286,Synthetic Pneumonia
-39.378918,28.6425,Synthetic Pneumonia
-40.442703,4.5180125,Synthetic Pneumonia
-38.74984,4.2480664,Synthetic Pneumonia
-48.127453,21.042822,Synthetic Pneumonia
20.766336,-18.231747,Synthetic Pneumonia
-36.65515,26.86174,Synthetic Pneumonia
-37.326515,12.949057,Synthetic Pneumonia
-32.86237,23.18371,Synthetic Pneumonia
-55.831142,2.3952153,Synthetic Pneumonia
-41.238865,26.556189,Synthetic Pneumonia
-46.460552,27.33135,Synthetic Pneumonia
8.2624655,-15.358061,Synthetic Pneumonia
-43.927032,12.378343,Synthetic Pneumonia
-33.402885,-1.7365903,Synthetic Pneumonia
48.092842,11.03724,Synthetic Pneumonia
-34.72967,-4.01794,Synthetic Pneumonia
-56.004883,-2.5685766,Synthetic Pneumonia
-50.583706,13.230494,Synthetic Pneumonia
24.235735,-6.215763,Synthetic Pneumonia
-54.31554,6.5034065,Synthetic Pneumonia
15.515474,-3.5218933,Synthetic Pneumonia
-43.013687,15.350278,Synthetic Pneumonia
-35.89559,-3.0069907,Synthetic Pneumonia
-45.984497,1.2581897,Synthetic Pneumonia
48.31184,10.4066515,Synthetic Pneumonia
-55.57988,6.72097,Synthetic Pneumonia
40.38568,10.566583,Synthetic Pneumonia
-46.47743,9.340698,Synthetic Pneumonia
-44.064938,11.303958,Synthetic Pneumonia
-52.585773,12.581686,Synthetic Pneumonia
-31.312012,9.859915,Synthetic Pneumonia
-32.944374,-18.191534,Synthetic Pneumonia
-43.20438,30.537632,Synthetic Pneumonia
-48.142796,17.03949,Synthetic Pneumonia
-33.67715,10.121502,Synthetic Pneumonia
-44.28731,20.721931,Synthetic Pneumonia
-33.124603,12.887792,Synthetic Pneumonia
-39.21301,18.925968,Synthetic Pneumonia
-40.895603,11.401829,Synthetic Pneumonia
-42.359604,-1.4532139,Synthetic Pneumonia
-49.88205,13.634568,Synthetic Pneumonia
-24.289274,-15.524317,Synthetic Pneumonia
30.017056,6.4676456,Synthetic Pneumonia
-45.624554,15.702445,Synthetic Pneumonia
25.682749,17.66875,Synthetic Pneumonia
-47.593746,27.145002,Synthetic Pneumonia
-26.100668,-15.163238,Synthetic Pneumonia
-30.664522,21.194397,Synthetic Pneumonia
-53.689674,15.638582,Synthetic Pneumonia
-53.90758,11.11196,Synthetic Pneumonia
-35.18511,-2.0895932,Synthetic Pneumonia
-38.834675,26.332966,Synthetic Pneumonia
-32.643047,27.85541,Synthetic Pneumonia
9.096007,-13.126244,Synthetic Pneumonia
-47.3251,1.719039,Synthetic Pneumonia
14.441772,-16.010382,Synthetic Pneumonia
36.811886,10.801325,Synthetic Pneumonia
-42.488987,14.490703,Synthetic Pneumonia
-41.157505,2.6821847,Synthetic Pneumonia
-40.093662,15.873373,Synthetic Pneumonia
-49.46854,21.081554,Synthetic Pneumonia
-13.160928,12.290661,Synthetic Pneumonia
-16.925842,-18.10177,Synthetic Pneumonia
-48.579758,8.401014,Synthetic Pneumonia
-55.83597,9.170253,Synthetic Pneumonia
-57.263226,6.0108166,Synthetic Pneumonia
-39.602203,3.8803868,Synthetic Pneumonia
-38.981247,24.267519,Synthetic Pneumonia
-29.901993,21.744392,Synthetic Pneumonia
-39.979446,31.507658,Synthetic Pneumonia
52.007923,-7.3814535,Synthetic Pneumonia
-20.358505,6.974012,Synthetic Pneumonia
-36.509247,21.95122,Synthetic Pneumonia
16.787947,17.633265,Synthetic Pneumonia
-48.62636,20.332548,Synthetic Pneumonia
-44.39167,26.37435,Synthetic Pneumonia
-45.575603,7.444857,Synthetic Pneumonia
-37.121075,25.698662,Synthetic Pneumonia
-39.351273,14.192667,Synthetic Pneumonia
-46.351124,7.16384,Synthetic Pneumonia
28.262596,1.0974923,Synthetic Pneumonia
-53.134567,15.658489,Synthetic Pneumonia
-59.05576,6.996754,Synthetic Pneumonia
-30.607876,4.2288733,Synthetic Pneumonia
-33.160927,12.642455,Synthetic Pneumonia
-39.67096,26.525549,Synthetic Pneumonia
-36.792404,11.523184,Synthetic Pneumonia
